src,tgt,mt,model_name,comet,bleurt,score
"המסמכים נחתמו, קיבלו חותמת נוטריון ונרשמו בבי""מ.","The papers were signed, notarized, witnessed, registered in court.","The papers were signed, notarized and registered at the courthouse.",facebook/nllb-200-3.3b,0.9111495614051819,0.7912699580192566,0.8512097597122192
עוד 3 חסימות.,Three more downs.,Three more blocks.,facebook/nllb-200-3.3b,0.6753363013267517,0.36669713258743286,0.5210167169570923
בסדר..,Ok ..,- I got it.,facebook/nllb-200-3.3b,0.6313112378120422,0.4508900046348572,0.5411006212234497
"- לורן, פשוט מלקקת את זאת {אותה{.","- Lauren, just lick it.","- Lauren, just lick that one.",facebook/nllb-200-3.3b,0.9049777388572693,0.7662011981010437,0.8355894684791565
היא נולדה כך?,- Was she born like that?,Was she born like that?,facebook/nllb-200-3.3b,0.9771217703819275,0.9576577544212341,0.9673897624015808
"אנחנו אומרים ""קו"" בכל שבוע בתוכנית.","We say ""caw"" every week on the show.","We say ""co"" every week on the show.",facebook/nllb-200-3.3b,0.7794687151908875,0.5666604042053223,0.6730645596981049
"נולד לבתולה, אלקמין.","Born of a virgin, Alcmene.","Born of a virgin, Alcymine.",facebook/nllb-200-3.3b,0.842693030834198,0.8094478249549866,0.8260704278945923
"עבודה טובה, בית גדול, משפחה נחמדה.","I was a civil engineer. Uh... good job, big house, nice family.","Good job, big house, nice family.",facebook/nllb-200-3.3b,0.800163209438324,0.6363568305969238,0.7182600200176239
בדיוק נהיה לי נוח.,I was just getting comfortable.,I was just getting comfortable.,facebook/nllb-200-3.3b,0.9819323420524597,0.9489129185676575,0.9654226303100586
? אתה רעב או צמא רק ?,♪ Are you hungry or just thirsty ♪,♪ Are you hungry or just thirsty ♪,facebook/nllb-200-3.3b,0.9766438603401184,0.9478746056556702,0.9622592329978943
המעבורת לא תקפוץ עם הספינה לעל חלל.,The shuttle wouldn't go into FTL with the rest of the ship.,The shuttle won't jump with the ship into hyperspace.,facebook/nllb-200-3.3b,0.7866294980049133,0.5523703694343567,0.669499933719635
'?,Spare change?,What?,facebook/nllb-200-3.3b,0.552693247795105,0.15240180492401123,0.3525475263595581
-אכלתי פעם במזנון שלהם. באמת? -כן.,I ate in their cafeteria once.,- I ate at their diner once.,facebook/nllb-200-3.3b,0.8248584866523743,0.7556343674659729,0.7902464270591736
אוקיי.,Okay.,I'll see you later.,facebook/nllb-200-3.3b,0.5078986287117004,0.3671506643295288,0.4375246465206146
מדהים. הי!,Fascinating.,That's great.,facebook/nllb-200-3.3b,0.6810845732688904,0.6510837078094482,0.6660841405391693
-'למה יש מכסחת דשא על הבגאז?,Why is there a lawnmower on the trunk?,- Why is there a lawn mower on the luggage?,facebook/nllb-200-3.3b,0.7848203182220459,0.5874670147895813,0.6861436665058136
"ג'נט, את צודקת.","Janet, you're right.","Janet, you're right.",facebook/nllb-200-3.3b,0.9817821979522705,1.0049822330474854,0.9933822154998779
"ברצינות, אינך שיכור, גבר?",I'm dying to be a grandmother.,"Seriously, are you drunk, man?",facebook/nllb-200-3.3b,0.3266800343990326,0.20614472031593323,0.2664123773574829
ברונווין?,Bronwyn?,- What is it?,facebook/nllb-200-3.3b,0.6174727082252502,0.1343996822834015,0.37593619525432587
מה זה לעזאזל? צוות טלוויזיה מקומי.,- What the hell is this?,What the hell is this?,facebook/nllb-200-3.3b,0.9514800906181335,0.915876030921936,0.9336780607700348
בואו נדבר על אתגר הפרס של היום.,"Okay, let's get to today's reward challenge.",Let's talk about today's reward challenge.,facebook/nllb-200-3.3b,0.8764268755912781,0.7504047155380249,0.8134157955646515
בואו נעשה את זה יותר מעניין.,Let's make this more interesting.,Let's make this more interesting.,facebook/nllb-200-3.3b,0.9824729561805725,0.997379720211029,0.9899263381958008
משא ומתן.,"Oh, negotiate.",A negotiation.,facebook/nllb-200-3.3b,0.7808024883270264,0.4865981936454773,0.6337003409862518
"כן, ואני רואה, שממש לא אכפת לך!","Yeah, I see, not that you fucking care!","Yeah, and I can see you don't really care!",facebook/nllb-200-3.3b,0.8441192507743835,0.7351548671722412,0.7896370589733124
"מה זה, דטרויט?","What is this, Detroit?","What is it, Detroit?",facebook/nllb-200-3.3b,0.895929753780365,0.8155825138092041,0.8557561337947845
לאחר הלוויה עברתי על הדברים שלה ומצאתי את העטיפות.,"After her funeral, I went through her things and I... And I found her wraps.","After the funeral, I went through her things and found the envelopes.",facebook/nllb-200-3.3b,0.7393874526023865,0.578559398651123,0.6589734256267548
-היי !,- Hey!,"- Hey, you!",facebook/nllb-200-3.3b,0.9647207856178284,0.688649594783783,0.8266851902008057
"אתה יודע, אתה נניח הולך שזה על הילד של היל או העבודה.","You know, you're gonna say that this is about Hill's kid or the job.","You know, you're gonna assume it's about Hill's kid or the job.",facebook/nllb-200-3.3b,0.8555706143379211,0.7620947957038879,0.8088327050209045
שבע מהם.,Seven of them.,Seven of them.,facebook/nllb-200-3.3b,0.968815267086029,0.9837227463722229,0.976269006729126
עדיין פתוחה?,Open yet?,- Is it still open?,facebook/nllb-200-3.3b,0.931282103061676,0.720237672328949,0.8257598876953125
תנשום עמוק.,"Ok, relax, all right?",Take a deep breath.,facebook/nllb-200-3.3b,0.5849738121032715,0.4516332149505615,0.5183035135269165
קלטתי.,Roger that.,I got it.,facebook/nllb-200-3.3b,0.6630448698997498,0.323452353477478,0.4932486116886139
תקיפת היוזם.,Attacking the initiator.,Attack the initiative.,facebook/nllb-200-3.3b,0.7327311635017395,0.5790551900863647,0.6558931767940521
כובע חדש?,New hat?,A new hat?,facebook/nllb-200-3.3b,0.9280298948287964,0.8241394758224487,0.8760846853256226
"וגם בשבילך, בריסטו.","And for you as well, Director Bristow.","And for you, Bristow.",facebook/nllb-200-3.3b,0.7617895007133484,0.6723867058753967,0.7170881032943726
-מפני שהוא שלך.,Because it is yours.,- Because it's yours.,facebook/nllb-200-3.3b,0.9257643818855286,0.9400243163108826,0.9328943490982056
האמת שהיתה שם קצת אי נעימות.,There was a bit of unpleasantness.,"There was a little unpleasantness there, actually.",facebook/nllb-200-3.3b,0.9114218354225159,0.8382774591445923,0.8748496472835541
[שיעול],[coughing],[Coughs],facebook/nllb-200-3.3b,0.6829593777656555,0.6271889805793762,0.6550741791725159
-אני בסדר.,- I'm okay.,- I'm all right.,facebook/nllb-200-3.3b,0.9556233286857605,0.8228464722633362,0.8892349004745483
האם אזכה לראות זאת?,Will I Live To See It?,Will I get to see it?,facebook/nllb-200-3.3b,0.8238446116447449,0.7173615097999573,0.7706030607223511
יש הרבה דיבורים על ריאז פייאד.,There's a lot of buzz on Riyaz Fayad.,There's a lot of talk about Riyaz Fayed.,facebook/nllb-200-3.3b,0.8633331656455994,0.8078120350837708,0.8355726003646851
"אני משלם כסף טוב בשבילכן, אז עכשיו אתן עובדות בשבילי.","I pay good money for you, so now you work for me.","I pay good money for you, so now you work for me.",facebook/nllb-200-3.3b,0.9731515049934387,0.9848121404647827,0.9789818227291107
שמונה שמונה ארבע.,Eight eight four.,Eight eight four.,facebook/nllb-200-3.3b,0.973614513874054,1.0046120882034302,0.9891133010387421
הדעה שלי לא מוסחת על ידי פנים יפות.,I'm not so easily distracted by a pretty face.,I'm not distracted by a pretty face.,facebook/nllb-200-3.3b,0.8640045523643494,0.7216036319732666,0.792804092168808
"נראה שהוא רק קצת יותר מדי טוב מכדי להיות אמיתי, זה הכל.","He just seems a little bit too good to be true, that's all.","He just seems a little too good to be true, that's all.",facebook/nllb-200-3.3b,0.9673427939414978,0.9379345178604126,0.9526386559009552
למה לא?,Ah... why not...?,- Why not? - I don't know.,facebook/nllb-200-3.3b,0.7365239858627319,0.6498251557350159,0.6931745707988739
"תקשיבו, אני לא יכולה לדמיין אפילו איך אתם מרגישים כעת... אבל,",Listen... I can't even begin to imagine what you're going through right now... but...,"Listen, I can't even imagine how you're feeling right now... but,",facebook/nllb-200-3.3b,0.9155798554420471,0.8147322535514832,0.8651560544967651
-לך!,Go!,- Go on then!,facebook/nllb-200-3.3b,0.8786580562591553,0.5802361369132996,0.7294470965862274
"אתה הנשא, לא?","You're the carrier, aren't you ?","You're the carrier, aren't you?",facebook/nllb-200-3.3b,0.9612164497375488,0.9104133248329163,0.9358148872852325
ענק.,Awesome.,It was huge.,facebook/nllb-200-3.3b,0.7050178050994873,0.4736210107803345,0.5893194079399109
מישהו יודע מי היא?,Any idea who she is?,Does anyone know who she is?,facebook/nllb-200-3.3b,0.9681339859962463,0.7913053035736084,0.8797196447849274
-לא. אבל למה?,But why?,But why?,facebook/nllb-200-3.3b,0.9931361079216003,1.0277537107467651,1.0104449093341827
אני יודע שאיפה שהוא שם בחוץ אני טוב במשהו.,I know that somewhere out there I'm great at something.,I know that somewhere out there I'm good at something.,facebook/nllb-200-3.3b,0.9336486458778381,0.8782592415809631,0.9059539437294006
לחץ עליו בזמן שאתה מדבר.,Press it down while you're speaking.,Press it while you talk.,facebook/nllb-200-3.3b,0.8581347465515137,0.7277624011039734,0.7929485738277435
לפני זמן רב שומרי השער היו מורי הדרך של בני האדם.,The gatekeepers once guided humans long ago.,"Long ago, gatekeepers were the guides of men.",facebook/nllb-200-3.3b,0.8647688031196594,0.673099160194397,0.7689339816570282
קארן קארטרייט. -מרילין הצעירה.,- Young Marilyn.,"- Karen Cartwright, this is young Marilyn.",facebook/nllb-200-3.3b,0.7329400181770325,0.6719512343406677,0.7024456262588501
רחוב קנאל.,Canal Street.,Canal Street.,facebook/nllb-200-3.3b,0.9832934141159058,0.9930051565170288,0.9881492853164673
אני מודאגת בגלל אנטוניה.,I'm worried about Antonia.,I'm worried about Antonia.,facebook/nllb-200-3.3b,0.9824171662330627,0.9970147013664246,0.9897159337997437
"לא קלים יותר, אמא.","Not easier, Mummyji.","It's not easy anymore, Mom.",facebook/nllb-200-3.3b,0.7220712304115295,0.6506134867668152,0.6863423585891724
נעים להכיר.,It's very nice to meet you.,- Nice to meet you. - Nice to meet you.,facebook/nllb-200-3.3b,0.7567043304443359,0.8084126114845276,0.7825584709644318
"מנוע מתחיל כן, הנה זה באנו.","ENGINE STARTS Yes, here we go.","- Engine started. - Yeah, here we are.",facebook/nllb-200-3.3b,0.7997686266899109,0.7437525391578674,0.7717605829238892
וכמה שיותר הוא ביקר אותי... ככה הבן שלי התרחק ממני יותר.,And the more he criticized me... the more my son distanced himself from me.,And the more he visited me... the more my son got away from me.,facebook/nllb-200-3.3b,0.7194162607192993,0.5406200289726257,0.6300181448459625
"דניאל, תקשיב לי רגע.","Okay, uh, daniel, hear me out.","Daniel, listen to me for a second.",facebook/nllb-200-3.3b,0.7698656916618347,0.607874870300293,0.6888702809810638
אז מדוע היא ביקשה מאיתנו להתקשר אליך?,Then why'd she ask us to call you?,Then why did she ask us to call you?,facebook/nllb-200-3.3b,0.9605032801628113,0.95160973072052,0.9560565054416656
אם זה קשור ל...,- If this is about the private...,If this is about...,facebook/nllb-200-3.3b,0.7262466549873352,0.5127794146537781,0.6195130348205566
פיטר?,Peter?,Peter? What is it?,facebook/nllb-200-3.3b,0.8312687873840332,0.45313388109207153,0.6422013342380524
עונת ייחום?,Rut?,A season of brushing?,facebook/nllb-200-3.3b,0.5077529549598694,0.22397175431251526,0.3658623546361923
תכוון. אתה מבין זאת?,You understand me?,Do you understand that?,facebook/nllb-200-3.3b,0.8673738241195679,0.5959537029266357,0.7316637635231018
"""להתאהב בך""",# Fallin' for you #,"""Falling in love with you""",facebook/nllb-200-3.3b,0.7579833269119263,0.6561538577079773,0.7070685923099518
אני מצטער.,I wanted to try.,I'm sorry about that.,facebook/nllb-200-3.3b,0.6133330464363098,0.42010849714279175,0.5167207717895508
אני כבר כאן!,I'm already here!,I'm already here!,facebook/nllb-200-3.3b,0.9901145696640015,0.9750217795372009,0.9825681746006012
"על מה את מדברת, למען השם?","What are you talking about, for Christ's sakes?",What in God's name are you talking about?,facebook/nllb-200-3.3b,0.8894851803779602,0.57453852891922,0.7320118546485901
אז אני אסחוב אותך מההר הזה.,Then I'll carry you off this mountain.,Then I'll carry you off this mountain.,facebook/nllb-200-3.3b,0.9704840779304504,0.991008996963501,0.9807465374469757
"או , אלוהים!","Oh, God!","Oh, my God!",facebook/nllb-200-3.3b,0.9725210666656494,0.7952789664268494,0.8839000165462494
"היי, אין אף אחד בסביבה, בשביל מה אתה צריך את זה?","Hey, there's nobody around, what do you need that for?","Hey, there's no one around. What do you need that for?",facebook/nllb-200-3.3b,0.9483229517936707,0.8674134612083435,0.9078682065010071
תראה אם לך יש איזה רוטב מאחורה.,- See if you got any hot fudge.,See if you got any sauce in the back.,facebook/nllb-200-3.3b,0.6857640147209167,0.3608957529067993,0.523329883813858
לא איכפת לי אם יש לך את התרופה לסרטן.,I don't care if you have the cure for cancer.,I don't care if you have the cure for cancer.,facebook/nllb-200-3.3b,0.9694275856018066,0.9938471913337708,0.9816373884677887
אמילי?,Emily?,Emily?,facebook/nllb-200-3.3b,0.9925505518913269,0.9638258814811707,0.9781882166862488
היא עדין ממתינה לכסף שלה.,She's still expecting her money.,She's still waiting for her money.,facebook/nllb-200-3.3b,0.950867235660553,0.8900973200798035,0.9204822778701782
אתה יודע מי אני?,Do you know who I am?,Do you know who I am?,facebook/nllb-200-3.3b,0.9877617359161377,0.9749128222465515,0.9813372790813446
אני לא יודע את שמו.,I don't know his name.,I don't know his name.,facebook/nllb-200-3.3b,0.9854785799980164,0.997758686542511,0.9916186332702637
אז הוא לא סתם מספק את עצמו והורג נשים.,"So, he's not just getting off on killing women.",So he's not just satisfying himself by killing women.,facebook/nllb-200-3.3b,0.8493316769599915,0.6424106955528259,0.7458711862564087
"מ""מ מ""מ.",No.,- I'm not sure.,facebook/nllb-200-3.3b,0.5921885967254639,0.4919901490211487,0.5420893728733063
לי אין.,I don't.,I don't have one.,facebook/nllb-200-3.3b,0.7998656630516052,0.5370102524757385,0.6684379577636719
"הוא הכה אותו כל כך רע, שאני צריך לגרור אותו חזרה למכונית ו להסיע אותו הביתה.","He beat him so bad, I had to drag him back to the car and drive him home.","He beat him so bad, I had to drag him back to the car and drive him home.",facebook/nllb-200-3.3b,0.9574631452560425,0.9735532999038696,0.965508222579956
עם מי היא הייתה? לא ראיתי אף אחד.,You ever need someone to talk to...,Who was she with?,facebook/nllb-200-3.3b,0.47785302996635437,0.1985742151737213,0.33821362257003784
הוא נדפק!,It is screwed up!,He's fucked up!,facebook/nllb-200-3.3b,0.8651200532913208,0.46539658308029175,0.6652583181858063
"אנא, פשוט לקחת את הכסף ו לתת לו ללכת!","Please, just take the money and let him go !","Please, just take the money and let him go!",facebook/nllb-200-3.3b,0.976133406162262,0.937569260597229,0.9568513333797455
קדימה בואו נזוז.,Let's get moving.,"Come on, let's move it out.",facebook/nllb-200-3.3b,0.7750644087791443,0.5311988592147827,0.6531316339969635
-באמת יפה מצדך.,- lt was very considerate of you.,- That's really nice of you.,facebook/nllb-200-3.3b,0.7979379892349243,0.7219200134277344,0.7599290013313293
-בילי במערת המים אני חושב שהסתבנת מספיק להיום,- And where's the little guy?,- Billy in the water cave. - I think you've had enough for one day.,facebook/nllb-200-3.3b,0.4490814507007599,0.2827507555484772,0.36591610312461853
"-אבל, היו לכם בעיות במיטה ?",-But you had problems in bed?,- But did you have problems in bed?,facebook/nllb-200-3.3b,0.9542808532714844,0.8126130700111389,0.8834469616413116
כל עוד הם לא רחוק מדי מהבית.,As long as they're not too far from home.,As long as they're not too far from home.,facebook/nllb-200-3.3b,0.9727608561515808,0.9842801094055176,0.9785204827785492
אל תוציא מילה על הילד הזה.,Don't you say nothing about that boy.,Don't say a word about this kid.,facebook/nllb-200-3.3b,0.8618617653846741,0.7827938199043274,0.8223277926445007
- זה בסדר.,- It's fine.,- It's all right.,facebook/nllb-200-3.3b,0.9340500235557556,0.854884147644043,0.8944670855998993
זה כסף טוב.,It's really good money.,That's good money.,facebook/nllb-200-3.3b,0.9314799904823303,0.8016089200973511,0.8665444552898407
אבל מה שקרה... הוא ניסה לחנוק אותך.,But what happened... He tried to choke you.,But what happened... He tried to strangle you.,facebook/nllb-200-3.3b,0.8551156520843506,0.7775552272796631,0.8163354396820068
"זה היה צריך להיות ישר מולך, אמרתי לך.","It should be straight ahead, I told you.","It should have been straight to you, I told you.",facebook/nllb-200-3.3b,0.810666561126709,0.5461984872817993,0.6784325242042542
אנחנו לא בקולנוע.,- We're not at a movie.,This isn't a movie.,facebook/nllb-200-3.3b,0.7193183302879333,0.5939619541168213,0.6566401422023773
"נשלח לגלזגו, גוב, להמתין לאיסוף שם.","It was sent for Glasgow, it is waiting for being lifted.","Sent to Glasgow, Gob, to wait for a pickup there.",facebook/nllb-200-3.3b,0.601188063621521,0.4691705107688904,0.5351792871952057
"אדוני, אחד מהמכשפים שלנו מהגבול 'שלח חדשות מקלדרית.","My Lord, one of our sorcerers from the Boundary has sent news from Kaldrith.","Sir, one of our wizards from the frontier has sent word from Calder.",facebook/nllb-200-3.3b,0.7139314413070679,0.5678068399429321,0.640869140625
"מה אתה, בחופשת האביב?","What are you, on spring break?","What are you, on spring break?",facebook/nllb-200-3.3b,0.9815284013748169,0.9638140797615051,0.972671240568161
אותו הדבר כאן.,Same on this end.,Same thing here.,facebook/nllb-200-3.3b,0.8299093842506409,0.7043264508247375,0.7671179175376892
אז זאת תהיה ההזדמנות הגדולה שלך לברוח מהכל.,Then this will be your big chance to get away from it all.,So this is gonna be your big chance to get away from it all.,facebook/nllb-200-3.3b,0.9426174163818359,0.8504371047019958,0.8965272605419159
קווין של חסר.,Kevin's missing.,Quinn is missing.,facebook/nllb-200-3.3b,0.8172946572303772,0.47236937284469604,0.6448320150375366
-מבריק .,- Brilliant.,- That's great.,facebook/nllb-200-3.3b,0.770702600479126,0.7398191094398499,0.7552608549594879
‫אנחנו צריכים לפעול באופן מיידי.,We have to operate immediately.,We need to act immediately.,facebook/nllb-200-3.3b,0.9074263572692871,0.8445410132408142,0.8759836852550507
לא!,No!,- I know.,facebook/nllb-200-3.3b,0.6955577731132507,0.29423731565475464,0.4948975443840027
ן ו צר ךל ן י א תרמ ג ? רתוי םחל יהל ?,Have you had enough of fighting?,I'm not gonna let you get away with this.,facebook/nllb-200-3.3b,0.4423461854457855,0.36007654666900635,0.40121136605739594
אתה אומר שזה השוד השלישי שעברת?,You say this was your third mugging?,You're saying this is your third robbery?,facebook/nllb-200-3.3b,0.9030816555023193,0.5501598119735718,0.7266207337379456
אוכל ללוות אותך?,Can I walk with you then?,- Can I walk with you?,facebook/nllb-200-3.3b,0.9405378699302673,0.8869181871414185,0.9137280285358429
_,_,_,facebook/nllb-200-3.3b,0.9904062151908875,0.597227156162262,0.7938166856765747
היא תהיה מעולה.,I think she'd make a great state's attorney.,She's going to be great.,facebook/nllb-200-3.3b,0.62663733959198,0.5025781989097595,0.5646077692508698
"באמת, אתה לא תירה בי.","Come on now, you're not gonna shoot me.","Come on, you're not going to shoot me.",facebook/nllb-200-3.3b,0.9411287903785706,0.873288094997406,0.9072084426879883
אפשרלהצתרף?,May I join?,Can I have a nap?,facebook/nllb-200-3.3b,0.5930985808372498,0.35141536593437195,0.47225697338581085
"-תודה, אדוני.","Thank you, sir.","- Thank you, sir.",facebook/nllb-200-3.3b,0.9659538865089417,0.9664315581321716,0.9661927223205566
אבל עכשיו אני אפילו לא יכול להתקרב אליו.,But I can't even get near him now.,But now I can't even get near him.,facebook/nllb-200-3.3b,0.9692709445953369,0.9406522512435913,0.9549615979194641
בסדר!,All right!,- I got it!,facebook/nllb-200-3.3b,0.7085544466972351,0.4589242935180664,0.5837393701076508
או חבלה.,Or sabotage.,Or the sabotage.,facebook/nllb-200-3.3b,0.9133983850479126,0.7732589840888977,0.8433286845684052
אכן.,Indeed.,I did.,facebook/nllb-200-3.3b,0.6643709540367126,0.4071509838104248,0.5357609689235687
-היא רצתה לעסות את הרגליים שלי .,- She wanted to massage my feet.,- She wanted to rub my feet.,facebook/nllb-200-3.3b,0.9158554077148438,0.7557337880134583,0.835794597864151
"תראה, אני מצטערת על הערב, אבל תראה את זה.","Look, I'm sorry about tonight, but look at this.","Look, I'm sorry about tonight, but look at this.",facebook/nllb-200-3.3b,0.9505751729011536,0.9810182452201843,0.965796709060669
אני סוג של גאון.,I'm kind of a genius.,"I'm kind of a genius, you know?",facebook/nllb-200-3.3b,0.9253422617912292,0.808351457118988,0.8668468594551086
Crais,Crais,Crais,facebook/nllb-200-3.3b,0.9890565872192383,1.0142439603805542,1.0016502737998962
בואי נראה.,All right. Let's see.,Let's see.,facebook/nllb-200-3.3b,0.8736044764518738,0.7554435729980469,0.8145240247249603
האם כל מה ששייך לך נמצא בתיבה ההיא?,Is everything that belongs to you in that chest?,Is everything that belongs to you in that box?,facebook/nllb-200-3.3b,0.92598557472229,0.6828325986862183,0.8044090867042542
"-לא, היה חשוך.",- It was dark.,"- No, it was dark.",facebook/nllb-200-3.3b,0.9514067769050598,0.8272365927696228,0.8893216848373413
חשבתי שאנחנו שומרים זה על זה.,I thought we had each other's backs?,I thought we were keeping each other on.,facebook/nllb-200-3.3b,0.6121545433998108,0.46396923065185547,0.5380618870258331
אני צריך מים!,Need water!,I need water!,facebook/nllb-200-3.3b,0.9827590584754944,0.8547762036323547,0.9187676310539246
"[ המהום ] היי, היי !","[ Humming ] Hey, hey! Hey!","[ whimpering ] Hey, hey!",facebook/nllb-200-3.3b,0.8435578942298889,0.6039648652076721,0.7237613797187805
אני רעב קצת.,I'm a little hungry.,I'm a little hungry,facebook/nllb-200-3.3b,0.9659969210624695,0.890455424785614,0.9282261729240417
"אבל אני מצטער, אין שום דבר שאני יכול לעשות.","But I'm sorry, there's nothing I can do.","But I'm sorry, there's nothing I can do.",facebook/nllb-200-3.3b,0.9776844382286072,0.9765737652778625,0.9771291017532349
אתה אדם עם חזון.,You're a man of vision.,You're a man with a vision.,facebook/nllb-200-3.3b,0.9298486113548279,0.8170397877693176,0.8734441995620728
"-כן, כולנו יודעים איזה טעם טוב יש לה.","Yeah, we all know what great taste she has.","Yeah, we all know how good she tastes.",facebook/nllb-200-3.3b,0.8803707361221313,0.7785516977310181,0.8294612169265747
להרשים אותי.,Impress me.,I was impressed.,facebook/nllb-200-3.3b,0.7358143329620361,0.8041526675224304,0.7699835002422333
"ובכן, בואו נסתכל.","Well, let's look.","Well, let's have a look.",facebook/nllb-200-3.3b,0.9489185214042664,0.8271456360816956,0.888032078742981
"ובכן, אולי חתיכה אחת.","Well, maybe just one piece.","Well, maybe one piece.",facebook/nllb-200-3.3b,0.948542058467865,0.9141112565994263,0.9313266575336456
עכשיו תשמע לי.,Now you listen to me.,Now you listen to me.,facebook/nllb-200-3.3b,0.9729028344154358,1.0031228065490723,0.988012820482254
"הברווז עף , מצטער!","Duck's off, sorry.",The duck has flown. Sorry!,facebook/nllb-200-3.3b,0.7617926001548767,0.5462822914123535,0.6540374457836151
"האבירים של Vale הם חלק מהלוחמים הטובים ביותר בWesteros, הוכשר לקרב בקרח והשלג.","The Knights of the Vale are some of the best fighters in Westeros, trained to battle in the ice and the snow.","The Knights of the Vale are some of the best warriors in Westeros, trained to fight on ice and snow.",facebook/nllb-200-3.3b,0.9116301536560059,0.8382988572120667,0.8749645054340363
"היי לילה, מה את אומרת על נשיקה בשביל המזל?","Hey, Leela, how about a kiss for good luck?","Hey, Leela, how about a kiss for good luck?",facebook/nllb-200-3.3b,0.9662424921989441,0.9747610688209534,0.9705017805099487
"אחת מאמהותיך.. ניסתה לחטוף את רונדה אחרה""צ.",One of your mothers... tried to abduct Rhonda this afternoon.,One of your mothers tried to kidnap Rhonda in the '60s.,facebook/nllb-200-3.3b,0.8021386861801147,0.6078178882598877,0.7049782872200012
.יש4 אנשיםבתאליחיד,There's four people to a one-man cell.,There are four people in one room.,facebook/nllb-200-3.3b,0.7419354319572449,0.5692695379257202,0.6556024849414825
-אבל אז לא יהיה קרב.,But that would mean there'd be no fight.,- But then there'd be no fight.,facebook/nllb-200-3.3b,0.9337586760520935,0.8526898622512817,0.8932242691516876
אתה אוהב את זה?,you like that?,You like that?,facebook/nllb-200-3.3b,0.9769783616065979,0.927192747592926,0.952085554599762
"נכון, ראיין בחור אלים, אבל הוא לא טיפש.","I mean, yeah, Ryan's violent, but he's not stupid.","Ryan is a violent guy, but he's not stupid.",facebook/nllb-200-3.3b,0.9012802839279175,0.7955196499824524,0.8483999669551849
איכפת לי ממך.,I care about you.,I care about you.,facebook/nllb-200-3.3b,0.9820389747619629,0.9594428539276123,0.9707409143447876
‫המזכירה שלך אמרה לי ‫אני עלול למצוא אותך כאן.,Your secretary told me I might find you here.,Your secretary told me I might find you here.,facebook/nllb-200-3.3b,0.97356778383255,0.9795382618904114,0.9765530228614807
התחיל להאמין שהוא באמת מנהיג עולמי.,Started to believe he was an actual world leader.,Started to believe he was really a world leader.,facebook/nllb-200-3.3b,0.9608422517776489,0.8753600716590881,0.9181011617183685
"אם את לא עוזבת עכשיו, אני אקרא למשטרה!","If you don't leave right now,_BAR_ I'll call the police!","If you don't leave now, I'm calling the police!",facebook/nllb-200-3.3b,0.8627232313156128,0.7529286742210388,0.8078259527683258
"לינדה מקרטני ו, אה, אה, קפטן קירק לבוא מוח.","Linda McCartney and, uh, um, Captain Kirk come to mind.","Linda McCartney and, uh, uh, Captain Kirk are coming to the brain.",facebook/nllb-200-3.3b,0.6574839949607849,0.77825528383255,0.7178696393966675
"זה לא פארק היורה, פאולו.","It's not ""Jurassic Park,"" Paulo.","This is not a shooting range, Paolo.",facebook/nllb-200-3.3b,0.6015692353248596,0.4621269106864929,0.5318480730056763
פה מצאתי את זה.,This is where I found it.,This is where I found it.,facebook/nllb-200-3.3b,0.9771549105644226,1.0195635557174683,0.9983592331409454
"ניהול כשרון, אחי.","Talent management, bro.","That's a gift, my brother.",facebook/nllb-200-3.3b,0.5449473261833191,0.32392850518226624,0.43443791568279266
"אולי כדאי שתתרחקי אפילו יותר ממנו, יותר מעד סנטה מוניקה.","Well, maybe you should get further from him than just Santa Monica.","Maybe you should stay even further away from him, further than Santa Monica.",facebook/nllb-200-3.3b,0.8871301412582397,0.7122848629951477,0.7997075021266937
"היי, תקשיב.","Hey, listen.","Hey, listen to this.",facebook/nllb-200-3.3b,0.8984195590019226,0.8222511410713196,0.8603353500366211
"- כן, בוס?","- Yeah, boss?","- Yes, the boss?",facebook/nllb-200-3.3b,0.8937903642654419,0.7848610877990723,0.8393257260322571
"היי, אריק לא יכול להרביץ לקייסי עם האגרופים שלו.","Hyde, Eric cannot beat Casey with his fists.","Hey, Eric can't hit Casey with his fists.",facebook/nllb-200-3.3b,0.8338941931724548,0.7333212494850159,0.7836077213287354
"דגימות הדם לא תואמות, וינסנט לא עשה את זה.",The blood samples don't match.,The blood samples don't match. Vincent didn't do this.,facebook/nllb-200-3.3b,0.8386748433113098,0.6380563378334045,0.7383655905723572
יש לך קליטה?,- Do you have a signal?,Do you have a signal?,facebook/nllb-200-3.3b,0.9530825018882751,0.9461343884468079,0.9496084451675415
"אני כבר אומר לך במשך שנים אתה צריכים לשחק יותר לפי הספר, לא?","I've been telling you for years you should play more by the book, haven't I?","I've been telling you for years you should play more by the book, no?",facebook/nllb-200-3.3b,0.9061184525489807,0.8231291174888611,0.8646237850189209
עדיף על להיות שפוט בגן עדן.,It's a lot better than being some Stepford bitch in paradise.,Better than being naked in heaven.,facebook/nllb-200-3.3b,0.5347095131874084,0.3902658224105835,0.46248766779899597
"לא, אבא, אני בכלל לא יודעת לבשל.",No papi I don't even know how to cook at all,"No, Dad, I don't even know how to cook.",facebook/nllb-200-3.3b,0.9399870038032532,0.8306053280830383,0.8852961659431458
"היי, חבר'ה.","Hi, guys.","Hey, you guys.",facebook/nllb-200-3.3b,0.9497842788696289,0.7995207905769348,0.8746525347232819
